tokenized_quote,tags
"['follow', 'your', 'heart', 'listen', 'to', 'your', 'inner', 'voice', 'stop', 'caring', 'about', 'what', 'others', 'think']","['be-yourself', 'be-yourself-inspirational', 'be-yourself-quote', 'be-yourself-quotes', 'heart', 'inner-voice', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-quotes', 'living', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'wisdom', 'wise']"
"['top', '15', 'things', 'money', 'canât', 'buytime', 'happiness', 'inner', 'peace', 'integrity', 'love', 'character', 'manners', 'health', 'respect', 'morals', 'trust', 'patience', 'class', 'common', 'sense', 'dignity']","['character', 'class', 'common-sense', 'dignity', 'happiness', 'health', 'inner-peace', 'inspiration', 'inspirational', 'inspirational-quotes', 'integrity', 'life', 'life-quotes', 'love', 'manners', 'money', 'morals', 'patience', 'respect', 'time', 'trust']"
"['fighting', 'for', 'peace', 'is', 'like', 'screwing', 'for', 'virginity']","['fighting', 'humor', 'misattributed-george-carlin', 'peace', 'sex']"
"['its', 'not', 'because', 'i', 'want', 'to', 'make', 'out', 'with', 'herhold', 'on', 'he', 'grabbed', 'a', 'pencil', 'and', 'scrawled', 'excitedly', 'at', 'the', 'paper', 'as', 'if', 'he', 'would', 'just', 'made', 'a', 'mathematical', 'breakthrough', 'and', 'then', 'looked', 'back', 'up', 'at', 'me', 'i', 'just', 'did', 'some', 'calculations', 'and', 'i', 'have', 'been', 'able', 'to', 'determine', 'that', 'you', 'are', 'full', 'of', 'shit']",['funny']
"['øøùšøùùø', 'ùšø³øø¹øùø', 'øùøøøùˆù', 'øøù', 'ùšùƒùˆùùˆø', 'ùù', 'øùšøøªùø', 'ùøø³ø']",['life']
"['life', 'is', 'about', 'accepting', 'the', 'challenges', 'along', 'the', 'way', 'choosing', 'to', 'keep', 'moving', 'forward', 'and', 'savoring', 'the', 'journey']","['challenge', 'enjoy-the-journey', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'keep-moving-forward', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'move-on', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
"['have', 'enough', 'courage', 'to', 'trust', 'love', 'one', 'more', 'time', 'and', 'always', 'one', 'more', 'time']","['courage', 'love', 'trust']"
"['i', 'wantto', 'do', 'with', 'you', 'what', 'spring', 'does', 'with', 'the', 'cherry', 'trees']",['love']
"['you', 'is', 'kind', 'you', 'is', 'smart', 'you', 'is', 'important']",['inspirational']
"['war', 'must', 'be', 'while', 'we', 'defend', 'our', 'lives', 'against', 'a', 'destroyer', 'who', 'would', 'devour', 'all', 'but', 'i', 'do', 'not', 'love', 'the', 'bright', 'sword', 'for', 'its', 'sharpness', 'nor', 'the', 'arrow', 'for', 'its', 'swiftness', 'nor', 'the', 'warrior', 'for', 'his', 'glory', 'i', 'love', 'only', 'that', 'which', 'they', 'defend']","['lotr', 'war']"
"['if', 'you', 'want', 'to', 'really', 'hurt', 'you', 'parents', 'and', 'you', 'do', 'not', 'have', 'the', 'nerve', 'to', 'be', 'gay', 'the', 'least', 'you', 'can', 'do', 'is', 'go', 'into', 'the', 'arts', 'i', 'am', 'not', 'kidding', 'the', 'arts', 'are', 'not', 'a', 'way', 'to', 'make', 'a', 'living', 'they', 'are', 'a', 'very', 'human', 'way', 'of', 'making', 'life', 'more', 'bearable', 'practicing', 'an', 'art', 'no', 'matter', 'how', 'well', 'or', 'badly', 'is', 'a', 'way', 'to', 'make', 'your', 'soul', 'grow', 'for', 'heavens', 'sake', 'sing', 'in', 'the', 'shower', 'dance', 'to', 'the', 'radio', 'tell', 'stories', 'write', 'a', 'poem', 'to', 'a', 'friend', 'even', 'a', 'lousy', 'poem', 'do', 'it', 'as', 'well', 'as', 'you', 'possible', 'can', 'you', 'will', 'get', 'an', 'enormous', 'reward', 'you', 'will', 'have', 'created', 'something']","['art', 'arts-and-humanities', 'creative-process', 'writing']"
"['sometimes', 'it', 'seems', 'safer', 'to', 'hold', 'it', 'all', 'in', 'where', 'the', 'only', 'person', 'who', 'can', 'judge', 'is', 'yourself']","['self-denial', 'self-disclosure']"
"['if', 'you', 'are', 'irritated', 'by', 'every', 'rub', 'how', 'will', 'your', 'mirror', 'be', 'polished']",['inspirational']
"['every', 'generation', 'imagines', 'itself', 'to', 'be', 'more', 'intelligent', 'than', 'the', 'one', 'that', 'went', 'before', 'it', 'and', 'wiser', 'than', 'the', 'one', 'that', 'comes', 'after', 'it']",['generations-intelligence-wisdom']
"['how', 'wrong', 'is', 'it', 'for', 'a', 'woman', 'to', 'expect', 'the', 'man', 'to', 'build', 'the', 'world', 'she', 'wants', 'rather', 'than', 'to', 'create', 'it', 'herself']","['independence', 'women']"
"['trees', 'are', 'poems', 'the', 'earth', 'writes', 'upon', 'the', 'sky', 'we', 'fell', 'them', 'down', 'and', 'turn', 'them', 'into', 'paperthat', 'we', 'may', 'record', 'our', 'emptiness']","['poetry', 'wisdom']"
"['for', 'last', 'years', 'words', 'belong', 'to', 'last', 'years', 'language', 'and', 'next', 'years', 'words', 'await', 'another', 'voice']","['language', 'new-year', 'voice', 'words']"
"['after', 'silence', 'that', 'which', 'comes', 'nearest', 'to', 'expressing', 'the', 'inexpressible', 'is', 'music']",['music']
"['understanding', 'is', 'the', 'first', 'step', 'to', 'acceptance', 'and', 'only', 'with', 'acceptance', 'can', 'there', 'be', 'recovery']","['acceptance', 'inspiration', 'inspirational', 'smart', 'understanding', 'wise']"
"['isabelle', 'drifted', 'over', 'jace', 'a', 'pace', 'behind', 'her', 'she', 'was', 'wearing', 'a', 'long', 'black', 'dress', 'with', 'boots', 'and', 'an', 'even', 'longer', 'cutaway', 'coat', 'of', 'soft', 'green', 'velvet', 'the', 'color', 'of', 'moss', 'i', 'can', 'not', 'believe', 'you', 'did', 'it', 'she', 'exclaimed', 'how', 'did', 'you', 'get', 'magnus', 'to', 'let', 'jace', 'leavetraded', 'him', 'for', 'alec', 'clary', 'saidisabelle', 'looked', 'mildly', 'alarmed', 'not', 'permanentlyno', 'said', 'jace', 'just', 'for', 'a', 'few', 'hours', 'unless', 'i', 'do', 'not', 'come', 'back', 'he', 'added', 'thoughtfully', 'in', 'which', 'case', 'maybe', 'he', 'does', 'get', 'to', 'keep', 'alec', 'think', 'of', 'it', 'as', 'a', 'lease', 'with', 'an', 'option', 'to', 'buyisabelle', 'looked', 'dubious', 'mom', 'and', 'dad', 'will', 'not', 'be', 'pleased', 'if', 'they', 'find', 'outthat', 'you', 'freed', 'a', 'possible', 'criminal', 'by', 'trading', 'away', 'your', 'brother', 'to', 'a', 'warlock', 'who', 'looks', 'like', 'a', 'gay', 'sonic', 'the', 'hedgehog', 'and', 'dresses', 'like', 'the', 'child', 'catcher', 'from', 'chitty', 'chitty', 'bang', 'bang', 'simon', 'inquired', 'no', 'probably', 'not']","['alec-lightwood', 'clary-fray', 'humor', 'isabelle-lightwood', 'jace-wayland', 'simon-lewis']"
"['at', 'some', 'point', 'you', 'just', 'pull', 'off', 'the', 'bandaid', 'and', 'it', 'hurts', 'but', 'then', 'its', 'over', 'and', 'you', 'are', 'relieved']",['looking-for-alaska']
"['and', 'still', 'after', 'all', 'this', 'timethe', 'sun', 'never', 'says', 'to', 'the', 'earthyou', 'owe', 'melook', 'what', 'happens', 'witha', 'love', 'like', 'thatit', 'lights', 'the', 'whole', 'sky']","['faith', 'inspiration']"
"['do', 'not', 'be', 'satisfied', 'with', 'stories', 'how', 'things', 'have', 'gone', 'with', 'others', 'unfold', 'your', 'own', 'myth']","['courage', 'creativity', 'empowerment', 'independence', 'inspirational-stories', 'self-confidence', 'self-realization']"
"['is', 'not', 'it', 'odd', 'how', 'much', 'fatter', 'a', 'book', 'gets', 'when', 'you', 'have', 'read', 'it', 'several', 'times', 'mo', 'had', 'saidas', 'if', 'something', 'were', 'left', 'between', 'the', 'pages', 'every', 'time', 'you', 'read', 'it', 'feelings', 'thoughts', 'sounds', 'smellsand', 'then', 'when', 'you', 'look', 'at', 'the', 'book', 'again', 'many', 'years', 'later', 'you', 'find', 'yourself', 'there', 'too', 'a', 'slightly', 'younger', 'self', 'slightly', 'different', 'as', 'if', 'the', 'book', 'had', 'preserved', 'you', 'like', 'a', 'pressed', 'flowerboth', 'strange', 'and', 'familiar']","['books', 'feelings', 'reading', 'thoughts']"
"['despite', 'my', 'ghoulish', 'reputation', 'i', 'really', 'have', 'the', 'heart', 'of', 'a', 'small', 'boy', 'i', 'keep', 'it', 'in', 'a', 'jar', 'on', 'my', 'desk']",['dark-humor']
"['you', 'do', 'not', 'remember', 'what', 'happened', 'what', 'you', 'remember', 'becomes', 'what', 'happened']","['an-abundance-of-katherines', 'joh-green', 'nerdfighters']"
"['you', 'are', 'not', 'to', 'be', 'so', 'blind', 'with', 'patriotism', 'that', 'you', 'can', 'not', 'face', 'reality', 'wrong', 'is', 'wrong', 'no', 'matter', 'who', 'does', 'it', 'or', 'says', 'it']","['philosophy', 'politics']"
"['we', 'are', 'all', 'alone', 'born', 'alone', 'die', 'alone', 'andâin', 'spite', 'of', 'true', 'romance', 'magazinesâwe', 'shall', 'all', 'someday', 'look', 'back', 'on', 'our', 'lives', 'and', 'see', 'that', 'in', 'spite', 'of', 'our', 'company', 'we', 'were', 'alone', 'the', 'whole', 'way', 'i', 'do', 'not', 'say', 'lonelyâat', 'least', 'not', 'all', 'the', 'timeâbut', 'essentially', 'and', 'finally', 'alone', 'this', 'is', 'what', 'makes', 'your', 'selfrespect', 'so', 'important', 'and', 'i', 'do', 'not', 'see', 'how', 'you', 'can', 'respect', 'yourself', 'if', 'you', 'must', 'look', 'in', 'the', 'hearts', 'and', 'minds', 'of', 'others', 'for', 'your', 'happiness']","['alone', 'birth', 'death', 'growing-up', 'growth', 'life', 'lonely', 'love', 'self-respect']"
"['they', 'say', 'when', 'you', 'are', 'missing', 'someone', 'that', 'they', 'are', 'probably', 'feeling', 'the', 'same', 'but', 'i', 'do', 'not', 'think', 'its', 'possible', 'for', 'you', 'to', 'miss', 'me', 'as', 'much', 'as', 'i', 'am', 'missing', 'you', 'right', 'now']","['longing', 'love', 'missing', 'sadness']"
"['the', 'world', 'was', 'hers', 'for', 'the', 'reading']","['books', 'feminist', 'reading']"
"['love', 'is', 'not', 'affectionate', 'feeling', 'but', 'a', 'steady', 'wish', 'for', 'the', 'loved', 'persons', 'ultimate', 'good', 'as', 'far', 'as', 'it', 'can', 'be', 'obtained']",['love']
"['the', 'first', 'draft', 'of', 'anything', 'is', 'shit']",['writing']
"['happiness', 'is', 'the', 'consequence', 'of', 'personal', 'effort', 'you', 'fight', 'for', 'it', 'strive', 'for', 'it', 'insist', 'upon', 'it', 'and', 'sometimes', 'even', 'travel', 'around', 'the', 'world', 'looking', 'for', 'it', 'you', 'have', 'to', 'participate', 'relentlessly', 'in', 'the', 'manifestations', 'of', 'your', 'own', 'blessings', 'and', 'once', 'you', 'have', 'achieved', 'a', 'state', 'of', 'happiness', 'you', 'must', 'never', 'become', 'lax', 'about', 'maintaining', 'it', 'you', 'must', 'make', 'a', 'mighty', 'effort', 'to', 'keep', 'swimming', 'upward', 'into', 'that', 'happiness', 'forever', 'to', 'stay', 'afloat', 'on', 'top', 'of', 'it']",['happiness']
"['as', 'if', 'you', 'were', 'on', 'fire', 'from', 'withinthe', 'moon', 'lives', 'in', 'the', 'lining', 'of', 'your', 'skin']","['beauty', 'inner-beauty', 'love', 'passion']"
"['the', 'measure', 'of', 'intelligence', 'is', 'the', 'ability', 'to', 'change']","['adaptation', 'flexibility', 'intelligence', 'open-mindedness', 'wisdom']"
"['what', 'makes', 'the', 'desert', 'beautiful', 'said', 'the', 'little', 'prince', 'is', 'that', 'somewhere', 'it', 'hides', 'a', 'well']",['inspirational']
"['when', 'i', 'was', 'a', 'boy', 'of', '14', 'my', 'father', 'was', 'so', 'ignorant', 'i', 'could', 'hardly', 'stand', 'to', 'have', 'the', 'old', 'man', 'around', 'but', 'when', 'i', 'got', 'to', 'be', '21', 'i', 'was', 'astonished', 'at', 'how', 'much', 'the', 'old', 'man', 'had', 'learned', 'in', 'seven', 'years']","['arrogance', 'humor', 'ignorance']"
"['perhaps', 'its', 'impossible', 'to', 'wear', 'an', 'identity', 'without', 'becoming', 'what', 'you', 'pretend', 'to', 'be']","['identity', 'pretend']"
"['oh', 'well', 'id', 'just', 'been', 'thinking', 'if', 'you', 'had', 'died', 'you', 'would', 'have', 'been', 'welcome', 'to', 'share', 'my', 'toilet']","['flirting', 'humor']"
"['it', 'happens', 'to', 'everyone', 'as', 'they', 'grow', 'up', 'you', 'find', 'out', 'who', 'you', 'are', 'and', 'what', 'you', 'want', 'and', 'then', 'you', 'realize', 'that', 'people', 'you', 'have', 'known', 'forever', 'do', 'not', 'see', 'things', 'the', 'way', 'you', 'do', 'so', 'you', 'keep', 'the', 'wonderful', 'memories', 'but', 'find', 'yourself', 'moving', 'on']",['moving-on']
"['i', 'am', 'quite', 'illiterate', 'but', 'i', 'read', 'a', 'lot']",['holden']
"['we', 'waste', 'time', 'looking', 'for', 'the', 'perfect', 'lover', 'instead', 'of', 'creating', 'the', 'perfect', 'love']","['love', 'sex']"
"['time', 'is', 'a', 'drug', 'too', 'much', 'of', 'it', 'kills', 'you']","['humor', 'science']"
"['maybe', 'everâbody', 'in', 'the', 'whole', 'damn', 'world', 'is', 'scared', 'of', 'each', 'other']","['loneliness', 'people', 'scared', 'world']"
"['is', 'fat', 'really', 'the', 'worst', 'thing', 'a', 'human', 'being', 'can', 'be', 'is', 'fat', 'worse', 'than', 'vindictive', 'jealous', 'shallow', 'vain', 'boring', 'or', 'cruel', 'not', 'to', 'me']",['inspirational']
"['if', 'a', 'book', 'about', 'failures', 'does', 'not', 'sell', 'is', 'it', 'a', 'success']","['books', 'funny']"
"['imagine', 'smiling', 'after', 'a', 'slap', 'in', 'the', 'face', 'then', 'think', 'of', 'doing', 'it', 'twentyfour', 'hours', 'a', 'day']","['pain', 'sadness', 'stoicism']"
"['you', 'were', 'born', 'with', 'wings', 'why', 'prefer', 'to', 'crawl', 'through', 'life']",['inspirational']
"['wherever', 'you', 'go', 'becomes', 'a', 'part', 'of', 'you', 'somehow']",['travel']
"['the', 'function', 'of', 'prayer', 'is', 'not', 'to', 'influence', 'god', 'but', 'rather', 'to', 'change', 'the', 'nature', 'of', 'the', 'one', 'who', 'prays']","['faith', 'god', 'prayer']"
"['when', 'you', 'do', 'things', 'from', 'your', 'soul', 'you', 'feel', 'a', 'river', 'moving', 'in', 'you', 'a', 'joy']",['joy']
"['how', 'did', 'it', 'get', 'so', 'late', 'so', 'soon']","['afternoon', 'december', 'flewn', 'june', 'late', 'night', 'soon', 'time']"
"['i', 'am', 'an', 'excitable', 'person', 'who', 'only', 'understands', 'life', 'lyrically', 'musically', 'in', 'whom', 'feelings', 'are', 'much', 'stronger', 'as', 'reason', 'i', 'am', 'so', 'thirsty', 'for', 'the', 'marvelous', 'that', 'only', 'the', 'marvelous', 'has', 'power', 'over', 'me', 'anything', 'i', 'can', 'not', 'transform', 'into', 'something', 'marvelous', 'i', 'let', 'go', 'reality', 'does', 'not', 'impress', 'me', 'i', 'only', 'believe', 'in', 'intoxication', 'in', 'ecstasy', 'and', 'when', 'ordinary', 'life', 'shackles', 'me', 'i', 'escape', 'one', 'way', 'or', 'another', 'no', 'more', 'walls']","['anais-nin', 'art']"
"['i', 'can', 'resist', 'anything', 'except', 'temptation']",['temptation']
"['atticus', 'told', 'me', 'to', 'delete', 'the', 'adjectives', 'and', 'id', 'have', 'the', 'facts']",['writing-advice']
"['life', 'shrinks', 'or', 'expands', 'in', 'proportion', 'to', 'ones', 'courage']","['courage', 'life']"
"['we', 'can', 'easily', 'forgive', 'a', 'child', 'who', 'is', 'afraid', 'of', 'the', 'dark', 'the', 'real', 'tragedy', 'of', 'life', 'is', 'when', 'men', 'are', 'afraid', 'of', 'the', 'light']","['darkness', 'dishonesty', 'fear', 'light', 'willful-ignorance']"
"['i', 'would', 'like', 'to', 'be', 'the', 'air', 'that', 'inhabits', 'you', 'for', 'a', 'moment', 'only', 'i', 'would', 'like', 'to', 'be', 'that', 'unnoticed', 'and', 'that', 'necessary']","['love', 'obsession', 'sleep']"
"['maybe', 'you', 'can', 'afford', 'to', 'wait', 'maybe', 'for', 'you', 'there', 'is', 'a', 'tomorrow', 'maybe', 'for', 'you', 'there', 'is', 'one', 'thousand', 'tomorrows', 'or', 'three', 'thousand', 'or', 'ten', 'so', 'much', 'time', 'you', 'can', 'bathe', 'in', 'it', 'roll', 'around', 'it', 'let', 'it', 'slide', 'like', 'coins', 'through', 'you', 'fingers', 'so', 'much', 'time', 'you', 'can', 'waste', 'itbut', 'for', 'some', 'of', 'us', 'there', 'is', 'only', 'today', 'and', 'the', 'truth', 'is', 'you', 'never', 'really', 'know']",['inspirational-life']
"['do', 'not', 'stop', 'there', 'i', 'suppose', 'there', 'are', 'also', 'what', 'vampires', 'and', 'werewolves', 'and', 'zombiesof', 'course', 'there', 'are', 'although', 'you', 'mostly', 'find', 'zombies', 'farther', 'south', 'where', 'the', 'voudun', 'priests', 'arewhat', 'about', 'mummies', 'do', 'they', 'only', 'hang', 'around', 'egyptdont', 'be', 'ridiculous', 'no', 'one', 'believes', 'in', 'mummies']","['clary-fray', 'jace-wayland', 'joke', 'mummies', 'sarcasm', 'vampire', 'werewolf', 'zombies']"
"['even', 'death', 'has', 'a', 'heart']","['death', 'life']"
"['one', 'ought', 'every', 'day', 'at', 'least', 'to', 'hear', 'a', 'little', 'song', 'read', 'a', 'good', 'poem', 'see', 'a', 'fine', 'picture', 'and', 'if', 'it', 'were', 'possible', 'to', 'speak', 'a', 'few', 'reasonable', 'words']","['art', 'good-life', 'music', 'poetry', 'self-improvement']"
"['you', 'speak', 'an', 'infinite', 'deal', 'of', 'nothing']","['insults', 'shakespeare']"
"['it', 'does', 'not', 'interest', 'me', 'what', 'you', 'do', 'for', 'a', 'living', 'i', 'want', 'to', 'know', 'what', 'you', 'ache', 'for', 'and', 'if', 'you', 'dare', 'to', 'dream', 'of', 'meeting', 'your', 'hearts', 'longingit', 'does', 'not', 'interest', 'me', 'how', 'old', 'you', 'are', 'i', 'want', 'to', 'know', 'if', 'you', 'will', 'risk', 'looking', 'like', 'a', 'fool', 'for', 'love', 'for', 'your', 'dream', 'for', 'the', 'adventure', 'of', 'being', 'alive', 'it', 'does', 'not', 'interest', 'me', 'what', 'planets', 'are', 'squaring', 'your', 'moon', 'i', 'want', 'to', 'know', 'if', 'you', 'have', 'touched', 'the', 'center', 'of', 'your', 'own', 'sorrow', 'if', 'you', 'have', 'been', 'opened', 'by', 'lifes', 'betrayals', 'or', 'have', 'become', 'shriveled', 'and', 'closed', 'from', 'fear', 'of', 'further', 'paini', 'want', 'to', 'know', 'if', 'you', 'can', 'sit', 'with', 'pain', 'mine', 'or', 'your', 'own', 'without', 'moving', 'to', 'hide', 'it', 'or', 'fade', 'it', 'or', 'fix', 'it', 'i', 'want', 'to', 'know', 'if', 'you', 'can', 'be', 'with', 'joy', 'mine', 'or', 'your', 'own', 'if', 'you', 'can', 'dance', 'with', 'wildness', 'and', 'let', 'the', 'ecstasy', 'fill', 'you', 'to', 'the', 'tips', 'of', 'your', 'fingers', 'and', 'toes', 'without', 'cautioning', 'us', 'to', 'be', 'careful', 'to', 'be', 'realistic', 'to', 'remember', 'the', 'limitations', 'of', 'being', 'human', 'it', 'does', 'not', 'interest', 'me', 'if', 'the', 'story', 'you', 'are', 'telling', 'me', 'is', 'true', 'i', 'want', 'to', 'know', 'if', 'you', 'can', 'disappoint', 'another', 'to', 'be', 'true', 'to', 'yourself', 'if', 'you', 'can', 'bear', 'the', 'accusation', 'of', 'betrayal', 'and', 'not', 'betray', 'your', 'own', 'soul', 'if', 'you', 'can', 'be', 'faithlessand', 'therefore', 'trustworthy', 'i', 'want', 'to', 'know', 'if', 'you', 'can', 'see', 'beauty', 'even', 'when', 'its', 'not', 'pretty', 'every', 'dayand', 'if', 'you', 'can', 'source', 'your', 'own', 'life', 'from', 'its', 'presence', 'i', 'want', 'to', 'know', 'if', 'you', 'can', 'live', 'with', 'failure', 'yours', 'and', 'mine', 'and', 'still', 'stand', 'on', 'the', 'edge', 'of', 'the', 'lake', 'and', 'shout', 'to', 'the', 'silver', 'of', 'the', 'full', 'moon', 'âœyesâit', 'does', 'not', 'interest', 'me', 'to', 'know', 'where', 'you', 'live', 'or', 'how', 'much', 'money', 'you', 'have', 'i', 'want', 'to', 'know', 'if', 'you', 'can', 'get', 'up', 'after', 'the', 'night', 'of', 'grief', 'and', 'despair', 'weary', 'and', 'bruised', 'to', 'the', 'bone', 'and', 'do', 'what', 'needs', 'to', 'be', 'done', 'to', 'feed', 'the', 'children', 'it', 'does', 'not', 'interest', 'me', 'who', 'you', 'know', 'or', 'how', 'you', 'came', 'to', 'be', 'here', 'i', 'want', 'to', 'know', 'if', 'you', 'will', 'stand', 'in', 'the', 'center', 'of', 'the', 'fire', 'with', 'me', 'and', 'not', 'shrink', 'back', 'it', 'does', 'not', 'interest', 'me', 'where', 'or', 'what', 'or', 'with', 'whom', 'you', 'have', 'studied', 'i', 'want', 'to', 'know', 'what', 'sustains', 'you', 'from', 'the', 'inside', 'when', 'all', 'else', 'falls', 'away', 'i', 'want', 'to', 'know', 'if', 'you', 'can', 'be', 'alone', 'with', 'yourself', 'and', 'if', 'you', 'truly', 'like', 'the', 'company', 'you', 'keep', 'in', 'the', 'empty', 'moments']",['inspirational']
